DATE,AQI,CO,NO,NO2,O3,SO2,PM_5,PM10,NH3
1637780400,2,527.38,0.42,19.71,10.28,5.66,13.68,16.91,2.22
1637784000,2,453.95,0.11,13.88,15.02,5.36,12.16,14.55,2.03
1637787600,1,400.54,0.04,9.42,19.49,4.95,9.77,11.5,1.92
1637791200,1,363.83,0.02,6.77,23.25,4.71,7.29,8.53,1.74
1637794800,1,353.81,0.02,5.65,24.32,4.59,6.04,7.04,1.63
1637798400,1,357.15,0.03,5.74,23.25,4.65,5.32,6.22,1.55
1637802000,1,380.52,0.12,7.71,20.21,4.71,4.97,5.99,1.57
1637805600,1,447.27,0.58,12.85,13.77,5.3,5.27,6.69,1.76
1637809200,1,494,1.51,15.77,10.28,5.78,5.08,6.7,1.88
1637812800,1,447.27,1.54,13.37,16.45,5.48,3.87,5.46,1.99
1637816400,1,403.88,1.54,10.37,23.6,5.25,3.54,5.21,2.18
1637820000,1,377.18,1.59,7.71,31.11,4.95,3.49,5.01,2.18
1637823600,1,357.15,1.05,6.08,40.41,3.99,3.42,4.59,1.79
1637827200,1,347.14,0.58,6.17,42.56,3.52,3.09,4.05,1.63
1637830800,1,347.14,0.38,6.25,43.27,3.25,3.33,4.34,1.61
1637834400,1,360.49,0.49,8.05,41.13,3.58,3.71,4.86,1.76
1637838000,1,407.22,0.73,12.17,35.05,3.99,4.44,5.82,2.09
1637841600,1,473.98,0.53,17.65,28.61,4.29,5.35,6.95,2.44
1637845200,1,507.35,0.06,19.36,28.61,4.41,7.44,9.36,2.72
1637848800,2,534.06,0.02,17.99,33.62,4.83,14.12,16.8,2.94
1637852400,3,554.08,0.01,16.45,39.34,5.13,22.95,26.3,2.75
1637856000,4,567.44,0,14.22,46.49,5.07,31.1,35.06,2.28
1637859600,4,580.79,0,13.02,50.78,4.83,35.14,39.75,1.98
1637863200,4,580.79,0,11.82,51.5,4.29,37.8,42.74,1.73
1637866800,4,547.41,0,9.51,52.21,3.93,42.49,47.56,1.46
1637870400,4,514.03,0,6.68,53.64,3.64,45.26,50.02,1.36
1637874000,4,487.33,0,4.93,54.36,3.37,41.93,45.83,1.31
1637877600,4,460.62,0,3.98,54.36,3.22,33.16,36.1,1.27
1637881200,4,440.6,0,3.6,53.64,3.19,26.81,29.22,1.2
1637884800,4,427.25,0,3.98,52.21,3.31,26.76,29.28,1.14
1637888400,4,453.95,0,6.25,50.78,3.55,28.21,31.07,1.2
1637892000,4,527.38,0.12,12,45.78,4.29,29.24,32.63,1.52
1637895600,4,580.79,1.09,15.25,42.56,5.01,27.9,31.59,1.76
1637899200,3,534.06,1.42,12.34,47.21,4.89,24.68,28.25,1.65
1637902800,3,480.65,1.4,8.83,55.07,4.65,22.54,26.14,1.73
1637906400,3,447.27,1.17,6.34,61.51,4.29,21.81,25.31,1.63
1637910000,2,397.21,0.87,5.01,60.8,3.55,19.72,22.5,1.16
1637913600,3,400.54,1.01,5.74,57.94,3.55,20.94,23.32,1.11
1637917200,4,420.57,1.08,6.94,57.22,3.73,25.78,28.01,1.17
1637920800,4,467.3,1.2,9.85,55.07,4.41,29.89,32.04,1.46
1637924400,4,540.73,0.89,16.11,47.92,5.19,34.67,36.98,1.95
1637928000,4,620.84,0.29,23.65,38.62,5.84,38.44,40.94,2.28
1637931600,4,627.52,0.02,24.68,35.05,6.08,41.52,44.26,2.41
1637935200,4,594.14,0.01,20.56,36.12,6.26,46.16,49.16,2.41
1637938800,5,567.44,0.01,16.96,36.12,6.2,51.69,54.88,2.22
1637942400,4,547.41,0.01,13.71,36.84,5.72,49.25,52.36,1.9
1637946000,4,534.06,0.01,12.17,36.84,5.01,34.95,37.79,1.74
1637949600,3,500.68,0.01,10.88,38.62,4.23,24.2,26.69,1.57
1637953200,2,453.95,0,8.05,43.27,3.46,18.69,20.83,1.35
1637956800,2,397.21,0,4.63,49.35,2.62,17.54,19.59,1.23
1637960400,2,363.83,0,3.26,54.36,2.41,17.63,19.59,1.19
1637964000,3,360.49,0,2.7,62.23,2.44,21,23.01,1
1637967600,4,397.21,0,2.63,72.96,2.86,29.42,31.69,0.61
1637971200,4,447.27,0,3.17,81.54,3.55,32.92,35.05,0.41
1637974800,4,500.68,0,4.97,85.83,4.47,32.49,34.04,0.3
1637978400,4,574.11,0.02,8.91,87.26,5.36,35.73,36.96,0.16
1637982000,4,627.52,0.21,11.48,89.41,5.72,41.94,43.15,0
1637985600,4,600.81,0.49,9.51,91.55,5.3,45.48,46.68,0
1637989200,5,560.76,0.7,7.28,91.55,5.07,50.28,51.5,0
1637992800,5,540.73,0.8,5.74,94.41,5.13,65.31,66.57,0
1637996400,5,534.06,0.59,6.08,91.55,5.3,69.81,70.95,0
1638000000,5,500.68,0.49,6.34,83.68,4.95,57.94,58.81,0
1638003600,4,473.98,0.41,6.43,80.11,4.89,49.87,50.6,0
1638007200,4,487.33,0.35,7.97,78.68,5.6,49.65,50.41,0
1638010800,5,554.08,0.28,11.65,77.25,6.97,58.81,59.74,0
1638014400,5,614.17,0.09,16.28,71.53,7.99,62.08,63.11,0.08
1638018000,5,620.84,0,16.45,65.8,7.99,58.86,59.92,0.39
1638021600,5,594.14,0,13.88,60.08,6.85,54.92,56,0.58
1638025200,5,580.79,0,11.48,56.51,5.78,59.14,60.18,0.64
1638028800,5,594.14,0,9.77,52.93,4.95,64.14,65.12,0.74
1638032400,5,640.87,0,9.6,47.21,4.47,67.15,68.11,0.89
1638036000,5,667.57,0,9.25,45.06,3.87,63.19,63.96,0.9
1638039600,5,654.22,0,7.88,46.49,3.34,52.09,52.63,0.88
1638043200,4,634.19,0,6.08,49.35,3.07,43.66,44.13,0.95
1638046800,4,614.17,0,5.06,50.07,2.92,37.89,38.35,1.03
1638050400,4,600.81,0,4.67,47.92,2.98,34.8,35.27,1.09
1638054000,4,587.46,0,4.46,47.21,3.01,31.1,31.55,1.11
1638057600,4,560.76,0,4.76,48.64,3.13,25.2,25.66,1.11
1638061200,2,547.41,0,6.6,49.35,3.28,19.91,20.54,1.3
1638064800,2,574.11,0.03,11.14,45.42,3.73,17.2,18.25,1.57
1638068400,2,580.79,0.31,13.54,42.2,3.99,14.3,15.56,1.63
1638072000,2,520.71,0.57,10.62,44.35,3.87,10.12,11.2,1.38
1638075600,1,480.65,0.64,8.83,45.78,4.05,8.62,9.61,1.35
1638079200,1,453.95,0.5,8.05,45.06,4.23,7.42,8.3,1.35
1638082800,1,400.54,0.37,7.2,41.84,4.17,4.83,5.49,1.17
1638086400,1,370.5,0.32,6.94,38.98,3.93,3.4,3.95,1.16
1638090000,1,360.49,0.3,7.03,35.05,3.76,2.87,3.4,1.2
1638093600,1,370.5,0.3,9.17,28.61,4.35,3.09,3.68,1.38
1638097200,1,407.22,0.45,13.37,20.38,5.3,3.84,4.55,1.5
1638100800,1,460.62,0.81,18.51,11.62,5.96,4.6,5.42,1.49
1638104400,1,494,1.36,20.05,6.71,5.9,5.23,6.26,1.5
1638108000,1,500.68,1.59,18.85,5.01,5.78,6.2,7.54,1.6
1638111600,1,500.68,1.29,17.48,5.28,5.54,7.18,8.69,1.57
1638115200,1,480.65,0.73,14.91,7.51,4.95,7.01,8.7,1.58
1638118800,1,467.3,0.52,13.37,9.21,4.65,5.95,7.67,1.6
1638122400,1,453.95,0.43,12.68,9.75,4.41,4.81,6.14,1.47
1638126000,1,423.91,0.27,11.65,10.91,4.59,3.91,4.86,1.31
1638129600,1,390.53,0.16,10.62,12.16,5.54,3.98,4.85,1.36
1638133200,1,360.49,0.1,9.08,12.87,5.66,4.03,4.85,1.35
1638136800,1,347.14,0.09,7.88,13.23,5.54,3.99,4.78,1.39
1638140400,1,347.14,0.08,7.11,15.02,5.6,4.04,4.79,1.41
1638144000,1,370.5,0.06,7.03,18.6,5.9,4.26,4.99,1.38
1638147600,1,427.25,0.09,8.74,20.92,6.02,4.67,5.49,1.38
1638151200,1,534.06,0.37,14.05,17.7,6.44,5.34,6.58,1.57
1638154800,1,620.84,1.51,17.31,15.38,6.91,5.47,6.98,1.58
1638158400,1,614.17,1.68,15.25,21.1,7.15,5.09,6.49,1.39
1638162000,1,587.46,1.51,12.34,28.61,7.45,5.59,6.89,1.39
1638165600,1,574.11,1.19,9.94,36.84,7.45,5.77,6.88,1.39
1638169200,1,554.08,0.75,8.48,47.21,7.03,4.87,5.62,1.16
1638172800,1,554.08,0.59,8.48,51.5,6.79,3.87,4.44,1
1638176400,1,547.41,0.47,9.17,51.5,6.91,3.66,4.18,0.95
1638180000,1,574.11,0.42,12.34,46.49,7.87,4.15,4.76,1.14
1638183600,1,647.54,0.37,17.99,36.84,8.82,5.27,6.06,1.33
1638187200,1,741,0.25,24.68,25.39,9.06,6.43,7.38,1.35
1638190800,1,787.73,0.2,26.73,19.67,8.46,7.62,8.93,1.44
1638194400,1,787.73,0.23,24.68,17.52,7.99,8.94,10.73,1.65
1638198000,1,774.38,0.19,21.42,17.88,7.57,9.82,11.99,1.77
1638201600,1,741,0.11,17.65,20.56,6.91,9.45,11.4,1.71
1638205200,1,714.3,0.07,15.77,22.89,6.44,8.73,10.5,1.65
1638208800,1,680.92,0.05,14.39,25.03,6.02,8.04,9.53,1.49
1638212400,1,634.19,0.02,12.17,27.18,5.72,7.01,8.16,1.35
1638216000,1,587.46,0.01,10.11,29.68,5.72,6.32,7.35,1.41
1638219600,1,554.08,0.01,9,30.4,5.6,5.84,6.77,1.36
1638223200,1,527.38,0.01,9.42,28.61,6.2,7.47,8.38,1.22
1638226800,1,514.03,0.01,10.71,26.46,7.33,9.46,10.42,1.2
1638230400,1,514.03,0.02,11.65,26.11,7.63,8.84,9.86,1.33
1638234000,1,534.06,0.05,12.68,25.75,7.09,7.2,8.43,1.52
1638237600,1,600.81,0.29,16.45,21.64,7.09,7.06,8.75,1.74
1638241200,1,627.52,1.33,17.31,21.28,7.51,7.2,8.97,1.68
1638244800,1,540.73,1.56,11.31,33.97,6.56,5.22,6.58,1.36
1638248400,1,494,1.72,7.8,43.27,5.84,4.47,5.63,1.35
1638252000,1,473.98,1.48,5.65,52.93,5.3,5.1,6.13,1.31
1638255600,1,467.3,1.24,4.67,60.8,4.95,6.38,7.28,1.2
1638259200,1,480.65,1.19,4.58,63.66,4.77,7.75,8.63,1.2
1638262800,1,494,1.16,4.67,64.37,4.71,8.88,9.77,1.25
1638266400,1,527.38,1.44,6.34,64.37,5.48,9.75,10.74,1.49
1638270000,2,580.79,1.76,10.28,60.8,6.32,10.54,11.72,1.84
1638273600,2,627.52,1.03,16.79,52.93,6.68,10.43,11.73,1.95
1638277200,2,647.54,0.02,20.56,47.21,6.79,10.43,12.02,2.03
1638280800,2,654.22,0,20.73,47.92,7.15,11.87,13.97,2.03
1638284400,2,647.54,0,19.19,51.5,7.33,13.25,15.62,1.92
1638288000,2,627.52,0,16.28,54.36,6.97,13.68,16.03,1.8
1638291600,2,607.49,0,14.57,56.51,6.56,12.93,15.12,1.69
1638295200,2,574.11,0,13.02,57.94,6.02,10.98,12.71,1.44
1638298800,1,527.38,0,10.11,60.8,5.6,8.35,9.48,1.17
1638302400,1,480.65,0,7.11,64.37,5.25,6.12,6.89,1.08
1638306000,1,453.95,0,5.57,66.52,4.83,5.23,5.84,1.04
1638309600,1,440.6,0,5.23,67.95,4.83,5.33,5.91,1.04
1638313200,1,440.6,0,5.48,69.38,5.13,5.9,6.55,1.16
1638316800,1,453.95,0,6.34,72.24,5.42,5.72,6.44,1.27
1638320400,1,500.68,0,9.25,72.96,5.72,5.97,6.93,1.47
1638324000,1,594.14,0,15.94,68.66,6.74,7.35,8.89,1.79
1638327600,1,654.22,0.08,20.91,65.09,7.87,9.01,10.99,1.93
1638331200,2,587.46,0.38,15.77,80.11,7.63,9.85,11.65,1.55
1638334800,2,534.06,0.64,12.34,84.4,7.57,10.06,11.59,1.46
1638338400,2,500.68,0.77,9.77,86.55,7.33,9.91,11.22,1.46
1638342000,2,453.95,0.84,7.63,89.41,6.5,7.89,8.81,1.22
1638345600,2,433.92,0.98,7.03,86.55,6.02,7.14,7.93,1.19
1638349200,2,423.91,1.16,7.03,83.68,5.84,7.02,7.79,1.23
1638352800,1,460.62,1.66,10.54,77.96,7.09,8.08,9.04,1.63
1638356400,1,554.08,1.87,18.16,68.66,8.46,9.91,11.22,2.28
1638360000,2,654.22,0.84,27.42,57.22,8.82,12.48,14.15,2.66
1638363600,2,680.92,0.01,28.45,54.36,8.58,16.72,19,2.79
1638367200,3,654.22,0,24.33,56.51,8.46,23.15,26.4,2.75
1638370800,4,627.52,0,21.08,59.37,8.34,29.28,33.15,2.41
1638374400,4,594.14,0,17.48,61.51,7.63,34.33,38.61,2.12
1638378000,4,580.79,0,16.11,61.51,7.27,38.69,43.28,1.95
1638381600,4,574.11,0,15.25,62.94,7.09,44.05,48.74,1.73
1638385200,5,547.41,0,13.02,65.09,7.21,51.25,55.85,1.42
1638388800,5,520.71,0,10.11,67.23,7.63,63.75,68.86,1.38
1638392400,5,507.35,0,8.31,67.23,7.87,73.42,78.95,1.36
1638396000,5,500.68,0,7.88,65.09,8.11,76.94,82.33,1.35
1638399600,5,500.68,0,8.05,63.66,8.23,77.3,82.55,1.38
1638403200,5,507.35,0,9.34,62.23,8.34,74.76,80.12,1.47
1638406800,5,547.41,0,13.37,60.8,8.46,67.24,73.27,1.82
1638410400,5,660.9,0.05,22.96,52.93,9.66,57.18,63.59,2.37
1638414000,4,741,0.86,28.79,48.64,11.8,47.5,53.39,2.63
1638417600,4,627.52,1.68,20.91,62.23,12.16,33.41,37.52,2.06
1638421200,4,580.79,2.46,16.79,70.1,12.99,25.41,28.53,2.06
1638424800,3,567.44,2.65,14.39,82.25,14.19,23.64,26.41,2.06
1638428400,4,567.44,2.18,14.05,97.27,14.9,25.27,27.85,2.03
1638432000,4,580.79,1.44,16.11,101.57,15.74,26.14,28.47,2.03
1638435600,4,587.46,0.68,18.51,98.71,16.69,25.59,27.79,2.12
1638439200,4,667.57,0.25,27.42,82.25,18.6,25.46,27.74,2.56
1638442800,4,867.84,0.78,45.93,57.22,21.22,27.26,29.9,3.23
1638446400,4,1108.17,0.87,67.86,29.33,22.41,28.92,31.95,3.67
1638450000,4,2456.67,60.8,87.74,0.16,20.74,42.97,50.08,7.79
1638453600,5,4219.06,153.78,85,0,26.7,71.22,85.3,16.97
1638457200,5,5393.98,212.79,90.48,0,36.24,102.36,121.65,26.85
1638460800,5,6301.88,250.34,100.08,0,47.21,131.57,154.81,37.49
1638464400,5,6835.94,278.95,102.82,0,53.88,156.61,184.03,45.09
1638468000,5,6355.29,253.92,91.85,0,43.87,154.55,182.93,36.98
1638471600,5,4592.9,168.09,70.6,0,21.7,120.6,143.05,15.07
1638475200,5,2830.51,88.51,49.35,0,10.13,87.56,105.43,5.51
1638478800,5,1348.5,27.05,34.27,0.17,6.26,62.81,78.05,3.01
1638482400,5,600.81,0.52,22.28,11.8,6.08,52.95,67.27,2.53
1638486000,5,500.68,0.03,14.22,22.71,6.14,53.43,67.26,2.47
1638489600,5,527.38,0.05,14.91,23.6,6.74,54.66,67.82,2.63
1638493200,5,660.9,0.61,23.65,15.74,7.99,55.82,68.48,3.13
1638496800,5,1001.36,8.83,38.39,3.35,10.85,57.77,70.9,3.8
1638500400,5,1388.55,28.16,43.53,4.69,15.97,59.19,72.7,4.31
1638504000,5,1188.28,13.41,52.09,11.27,24.56,53.22,65.18,3.77
1638507600,5,1108.17,11.96,48.67,16.81,27.42,52.45,64.58,4.02
1638511200,5,1001.36,11.06,42.16,24.68,26.23,51.2,63.62,4.31
1638514800,4,667.57,1.49,30.5,47.92,16.69,40.27,49.27,3.01
1638518400,4,534.06,0.21,21.59,53.64,10.97,30.29,36.58,2.47
1638522000,3,487.33,0.1,17.48,52.21,8.94,24.61,29.84,2.47
1638525600,3,534.06,0.13,21.76,43.27,9.66,22.75,27.38,2.94
1638529200,3,674.25,0.35,33.59,26.82,11.68,24.74,29.09,3.61
1638532800,4,821.11,1.13,45.93,12.34,12.52,27.33,31.39,3.77
1638536400,4,2269.74,77.78,54.15,0.01,12.64,44.43,52.81,6.02
1638540000,5,4005.43,173.45,51.41,0,13.83,73.17,89.07,7.85
1638543600,5,4646.3,207.42,50.04,0,14.9,93.59,115.73,9.37
1638547200,5,4699.71,205.64,47.98,0,16.21,104.23,129.27,10.89
1638550800,5,4806.52,211,43.53,0,15.97,114.83,141.17,10.64
1638554400,5,4753.11,209.21,39.07,0,13.59,117.01,141.18,8.61
1638558000,5,3124.24,123.38,37.36,0,10.37,83.55,98.77,6.14
1638561600,5,2269.74,79.57,31.53,0,7.75,68.65,81.17,5.38
1638565200,5,1869.2,60.8,26.05,0,6.62,63.13,74.18,5.76
1638568800,5,1468.66,42.92,21.25,0,5.54,57.63,66.8,5.89
1638572400,5,1121.52,25.48,18.34,0,4.47,50.74,57.43,4.62
1638576000,4,921.25,13.86,17.65,0.02,3.99,44.52,49.16,3.74
1638579600,4,881.2,10.62,18.85,0.04,4.41,41.67,45.41,3.2
1638583200,4,1108.17,21.68,21.08,0.08,6.02,44.6,49.48,3.2
1638586800,4,1495.36,41.57,25.02,0.72,8.46,49.57,55.98,3.51
1638590400,4,947.95,5.48,43.87,20.21,15.5,34.17,38.17,2.25
1638594000,4,934.6,5.7,42.5,27.89,19.31,31.91,35.68,2.5
1638597600,4,921.25,6.09,40.44,36.84,21.93,30.77,34.32,2.53
1638601200,3,707.63,3.21,27.08,61.51,16.69,23.58,25.99,1.6
1638604800,3,640.87,2.1,20.05,75.82,12.52,22.54,24.45,1.46
1638608400,4,614.17,1.62,17.14,86.55,10.97,25.33,27.19,1.52
1638612000,4,1361.85,16.54,49.35,33.62,8.94,36.92,41.12,3.99
1638615600,5,2643.59,72.42,59.63,4.6,8.82,53.22,60.72,5.76
1638619200,5,4058.84,151.99,60.32,0.57,10.49,68.66,79.18,7.03
1638622800,5,5233.76,221.73,61.69,0,12.99,83.86,97.39,8.74
1638626400,5,6034.85,271.8,58.26,0,13.47,101.78,117.62,8.11
1638630000,5,5928.04,261.07,54.15,0,12.4,109.95,125.06,6.46
1638633600,5,3685,130.53,59.63,0,11.32,83.41,92.67,4.31
1638637200,5,2803.8,72.42,61.69,0,10.13,72.69,80.22,3.74
1638640800,5,2162.93,37.55,55.52,0,8.34,62.82,68.76,3.04
1638644400,5,1548.77,12.52,45.93,0.26,6.14,51.86,55.82,2.56
1638648000,4,1161.58,1.33,34.27,5.41,4.89,45.32,48.37,2.41
1638651600,4,961.3,0.05,22.96,16.27,4.53,42.73,45.38,2.37
1638655200,4,807.76,0.01,15.77,23.96,4.17,41.51,43.96,2.56
1638658800,4,700.95,0.01,12.68,25.03,3.99,40.86,43.3,2.88
1638662400,4,674.25,0.07,13.88,20.56,4.17,39.83,42.34,3.17
1638666000,4,767.71,0.94,21.25,11.44,5.07,38.54,41.5,3.42
1638669600,4,1041.41,8.94,30.16,2.57,6.74,37.07,41.27,3.93
1638673200,4,1241.68,22.13,28.45,9.48,8.46,34.21,39.03,4.18
1638676800,4,894.55,9.39,23.65,41.84,10.49,30.13,33.48,3.13
1638680400,4,801.09,6.37,21.08,67.23,11.8,36.04,39.56,3.17
1638684000,4,734.33,3.86,17.82,97.27,12.64,44.54,48.27,3.32
1638687600,4,560.76,1.38,9.17,120.16,8.94,46.06,48.96,1.82
1638691200,4,500.68,0.84,6.94,123.02,7.03,45.26,47.66,1.27
1638694800,4,494,0.7,7.2,118.73,6.44,44.06,46.24,1.3
1638698400,4,520.71,0.79,10.62,104.43,6.79,41.9,43.97,1.74
1638702000,4,607.49,0.84,17.99,85.83,7.33,39.8,41.88,2.5
1638705600,4,700.95,0.28,26.73,67.23,7.27,37.48,39.58,3.07
1638709200,4,1188.28,2.15,61.01,19.31,7.39,40.66,44.21,4.37
1638712800,4,1708.98,22.8,62.38,0.08,7.87,48.91,55.43,5.19
1638716400,5,1869.2,35.76,48.67,0,8.11,55.77,65.01,5.32
1638720000,5,1869.2,38.44,40.78,0,7.99,60.57,72.02,5.45
1638723600,5,1789.09,37.55,34.96,0,7.33,62.9,76.08,5.13
1638727200,5,1615.52,33.53,29.82,0,5.78,61.1,74.39,4.24
1638730800,5,1375.2,25.03,26.05,0,4.41,56.51,68.86,3.48
1638734400,5,1201.63,17.43,23.65,0.02,4.53,55.12,67.12,3.64
1638738000,5,1054.76,10.39,21.93,0.12,4.71,55.33,66.74,3.96
1638741600,5,934.6,5.14,20.73,0.6,4.95,55.91,66.39,4.31
1638745200,5,894.55,3.49,19.19,0.97,5.3,57.29,66.72,4.43
1638748800,5,921.25,5.53,18.85,0.59,6.02,60.37,67.64,4.56
1638752400,5,1134.87,14.98,21.42,0.14,7.27,67.32,74.31,4.94
1638756000,5,1682.28,38.89,30.85,0.24,9.18,78.36,87.44,5.07
1638759600,5,2162.93,59.01,39.76,3.22,10.61,84.71,95.54,4.69
1638763200,5,787.73,1.19,27.42,85.12,11.8,52.08,55.4,0
1638766800,4,614.17,0.6,15.59,98.71,10.25,46.56,49.18,0.01
1638770400,4,560.76,0.41,11.82,103,9.3,44.98,47.33,0.34
1638774000,4,540.73,0.24,10.37,104.43,8.23,44.11,46.19,0.62
1638777600,4,540.73,0.21,10.97,100.14,7.87,42.96,44.86,0.94
1638781200,4,547.41,0.19,12,95.84,7.87,39.14,40.98,1.3
1638784800,4,1295.09,10.95,54.84,29.33,9.18,43.5,47.96,4.88
1638788400,5,2510.07,67.06,63.06,2.84,10.85,54.28,62.74,8.61
1638792000,5,3791.81,141.26,63.06,0.53,12.76,64.96,77.26,10.26
1638795600,5,4325.87,175.24,64.43,0.01,13.83,71.86,87.99,10.89
1638799200,5,3952.03,157.36,61.01,0,12.87,75.85,94.77,9.25
1638802800,5,3257.75,114.44,56.89,0,11.44,76.22,95.59,7.22
1638806400,5,1922.61,43.36,54.15,0,9.54,64.06,79.25,5.95
1638810000,5,1535.42,24.81,47.3,0.01,8.58,67.8,82.42,4.75
1638813600,5,1361.85,18.55,41.13,0.04,7.27,72.28,86.1,3.89
1638817200,5,1214.98,12.96,37.36,0.12,6.08,74.94,87.61,3.17
1638820800,5,1041.41,4.86,34.27,1.22,5.72,79.94,91.58,2.79
1638824400,5,894.55,0.5,27.42,8.85,5.84,86.19,95.98,2.5
1638828000,5,801.09,0.03,19.71,20.56,6.2,91.92,99.11,2.12
1638831600,5,761.03,0.01,16.28,27.54,6.56,98.73,104.25,1.85
1638835200,5,767.71,0.01,16.62,30.04,6.85,104.72,108.97,1.74
1638838800,5,847.82,0.1,22.96,26.11,7.33,109.55,113.48,2.09
1638842400,5,1121.52,2.24,39.76,11.98,9.06,111.07,116.31,2.88
1638846000,5,1361.85,10.51,46.61,12.87,11.68,107.45,113.9,3.13
1638849600,5,934.6,4.53,29.82,56.51,12.76,96.89,102.26,1.38
1638853200,5,734.33,2.79,19.88,73.67,12.04,94.49,99.93,1.74
1638856800,5,607.49,1.66,14.22,87.98,10.97,89.91,95.13,2.15
1638860400,5,440.6,0.82,7.45,92.98,6.91,61.69,64.78,0.85
1638864000,4,410.56,0.88,7.28,90.12,6.38,48.79,51.19,0.74
1638867600,4,413.89,0.96,8.48,88.69,6.74,45.35,47.69,0.94
1638871200,4,667.57,2.77,26.73,61.51,8.7,47.97,51.26,2.69
1638874800,5,1068.12,8.16,49.35,25.03,10.01,53.33,58.33,5.26
1638878400,5,1415.25,21.46,60.32,3.58,10.13,57.74,64.3,7.47
1638882000,5,1441.96,28.39,54.84,0.04,9.3,59.03,67.11,9.37
1638885600,5,1228.33,19.45,50.72,0.06,8.58,58.12,67.47,10.39
1638889200,5,1028.06,8.61,47.3,0.93,8.11,56.38,66.21,10.26
1638892800,5,841.14,1.29,41.13,8.23,7.33,54.28,63.87,8.74
1638896400,5,754.36,0.22,33.93,17.17,6.68,54.62,64.09,6.65
1638900000,5,674.25,0.1,27.76,21.28,5.9,53.57,62.12,4.43
1638903600,5,580.79,0.03,20.39,26.11,5.13,51.52,58.39,2.75
1638907200,5,534.06,0.01,14.74,31.83,4.95,53.27,59.16,2.01
1638910800,5,507.35,0,10.97,39.34,5.01,59.43,64.65,1.82
1638914400,5,507.35,0,9.34,45.06,5.48,67.01,71.32,1.69
1638918000,5,514.03,0,9,49.35,6.02,73.76,77.14,1.58
1638921600,5,527.38,0,10.11,50.07,6.62,77.49,80.19,1.6
1638925200,5,587.46,0,14.74,45.06,7.09,77.04,79.61,1.99
1638928800,5,727.65,0.77,25.02,32.54,7.99,70.9,74.24,2.66
1638932400,5,834.47,6.65,26.39,31.11,8.94,60.94,64.9,2.72
1638936000,4,687.6,5.81,17.14,52.21,8.46,44.3,47.66,2.28
1638939600,4,607.49,3.8,12.51,75.82,8.58,42.22,45.74,2.72
1638943200,4,580.79,2.18,9.51,104.43,8.82,45.92,49.41,2.98
1638946800,4,440.6,1.01,4.93,101.57,5.66,29.65,31.43,1.19
1638950400,3,423.91,0.92,5.23,97.27,5.42,24.79,26.18,1.01
1638954000,3,433.92,0.84,6.51,90.84,5.84,23.74,25.1,1.12
1638957600,4,700.95,4.02,24.33,62.23,8.23,26.29,28.68,2.88
1638961200,4,1188.28,14.08,47.3,29.68,10.25,32.49,36.89,5.57
1638964800,4,1695.63,32.63,64.43,7.06,11.09,38.01,44.4,7.85
1638968400,4,1869.2,42.92,65.12,0.08,10.73,40.95,49.27,9.37
1638972000,4,1602.17,31.29,58.95,0,9.78,40.11,49.61,8.49
1638975600,4,1228.33,12.29,54.84,1.01,8.94,37.65,46.87,6.33
1638979200,4,881.2,0.26,38.39,19.13,7.87,35.88,43.5,4.37
1638982800,4,787.73,0.02,26.05,33.26,6.85,38.26,45.32,3.23
1638986400,4,727.65,0,20.22,39.7,5.84,37.8,43.71,2.53
1638990000,4,654.22,0,14.57,42.92,5.07,34.98,39.07,1.98
1638993600,4,587.46,0,9.77,45.06,4.83,30.08,32.91,1.77
1638997200,3,527.38,0,6.94,47.21,4.65,23.41,25.45,1.66
1639000800,2,473.98,0,5.57,49.35,4.65,17.85,19.38,1.55
1639004400,2,447.27,0,5.14,51.5,4.83,14.67,15.94,1.49
1639008000,2,440.6,0,5.91,50.78,5.25,13.2,14.47,1.52
1639011600,2,467.3,0,8.65,47.92,5.6,11.55,12.96,1.68
1639015200,1,540.73,0.07,15.08,38.98,6.5,9.75,11.42,1.9
1639018800,1,580.79,0.73,18.34,31.47,7.45,8.2,9.94,2.06
1639022400,1,500.68,1.75,12.85,42.2,6.85,6.33,7.75,1.85
1639026000,1,460.62,2.04,8.91,55.07,6.74,6.97,8.28,1.8
1639029600,1,427.25,1.73,6.68,70.1,6.74,8.72,10.02,1.82
1639033200,1,390.53,1.31,5.83,77.96,6.44,8.95,10.11,1.71
1639036800,1,360.49,1.24,6.17,72.96,6.2,7.51,8.58,1.66
1639040400,1,343.8,1.26,6.68,62.94,6.08,5.78,6.8,1.69
1639044000,1,473.98,3.58,14.39,47.21,8.46,6.29,7.68,2.6
1639047600,1,680.92,7.71,24.68,32.54,10.13,8.61,10.74,3.89
1639051200,2,881.2,9.83,37.7,15.38,10.01,10.91,13.81,4.88
1639054800,2,907.9,6.54,43.53,2.06,9.06,12.98,16.67,5.51
1639058400,2,801.09,2.29,37.01,6.08,8.23,15.5,19.91,5
1639062000,2,694.27,0.22,29.47,20.56,7.87,18.7,23.29,3.74
1639065600,3,594.14,0.01,20.91,39.7,7.45,22.08,26.11,2.63
1639069200,4,574.11,0,18.16,50.07,7.87,25.95,29.54,1.99
1639072800,4,574.11,0,17.14,57.22,9.06,29.74,32.88,1.54
1639076400,4,554.08,0,14.74,62.94,10.85,34.57,37.39,1.2
1639080000,4,527.38,0,11.65,65.8,11.92,40.23,43.17,1.08
1639083600,4,500.68,0,9.34,65.8,11.32,42.36,45.98,1.03
