DATE,AQI,CO,NO,NO2,O3,SO2,PM_5,PM10,NH3
1615881600,5,453.95,0.5,3.94,158.79,8.35,54.97,158.34,8.99
1615885200,5,433.92,0.45,3.77,157.36,7.03,55.03,162.04,8.87
1615888800,5,514.03,0.88,7.8,150.2,9.89,57.46,163.67,10.13
1615892400,5,634.19,1.2,13.71,140.19,12.28,60.67,158.81,12.41
1615896000,5,761.03,0.86,20.56,123.02,13.47,62.14,147.64,14.95
1615899600,5,934.6,0.13,28.79,97.28,14.78,67.38,143.97,17.99
1615903200,5,1134.87,0,34.27,72.96,17.17,77.44,156.32,22.04
1615906800,5,1255.04,0,35.99,60.08,18.84,87.59,169.26,25.33
1615910400,5,1348.5,0,37.36,50.78,19.79,96.83,181.51,27.36
1615914000,5,1428.6,0,39.07,40.77,19.79,103.76,193.1,28.37
1615917600,5,1348.5,0.01,38.04,33.98,16.45,100.47,184.45,26.6
1615921200,5,1161.58,0.01,32.9,32.54,12.52,90.9,161.37,23.81
1615924800,5,1014.71,0,27.08,33.98,10.73,85.26,148.29,23.05
1615928400,5,921.25,0,22.96,35.76,9.78,81.93,139.36,23.31
1615932000,5,881.2,0,21.42,37.55,9.54,81.34,138.76,23.31
1615935600,5,921.25,0.01,22.62,33.62,9.89,85.04,147.11,23.05
1615939200,5,1041.41,0.04,26.39,25.39,11.21,93.58,162.64,23.81
1615942800,5,1308.44,0.82,34.27,12.52,14.9,109.21,193.17,26.35
1615946400,5,1815.8,8.05,41.47,3.04,21.46,134.48,244.98,30.65
1615950000,5,2109.53,16.99,40.78,13.77,25.03,146.5,268.64,31.16
1615953600,5,1575.47,8.05,35.64,61.51,26.7,124.06,237.86,25.59
1615957200,5,1308.44,4.92,28.45,111.58,27.18,118.24,234.39,22.55
1615960800,5,1068.12,2.35,19.36,174.52,25.51,119.43,236.99,20.52
1615964400,5,527.38,0.74,6.6,165.94,13.71,71.08,175.14,9.88
1615968000,5,433.92,0.48,5.66,150.2,10.85,62.51,163.96,7.98
1615971600,5,417.23,0.29,6.43,137.33,10.25,59.53,161.02,7.79
1615975200,5,507.36,0.2,13.02,113.01,13.59,60.87,164.83,9.25
1615978800,5,647.54,0.21,20.74,90.12,15.97,64.47,170.43,11.78
1615982400,5,761.03,0.1,26.73,74.39,17.64,67.83,171.92,14.31
1615986000,5,974.66,0.03,35.64,58.65,22.17,78.73,185.8,18.49
1615989600,5,1281.74,0,45.93,40.41,27.66,98.24,218.27,24.32
1615993200,5,1455.31,0.02,50.04,27.9,28.85,114.45,244.21,28.37
1615996800,5,1522.06,0.12,49.35,19.31,27.18,125.56,258.55,30.65
1616000400,5,1548.77,0.47,47.3,11.98,23.6,131.51,262.61,31.67
1616004000,5,1455.31,0.89,43.53,7.6,17.41,125.54,240.81,29.64
1616007600,5,1335.14,1.48,39.41,4.38,12.28,115.87,211.56,26.6
1616011200,5,1321.79,2.96,35.3,1.5,10.85,114.24,202,25.59
1616014800,5,1295.09,3.63,31.87,1.11,10.49,111.9,195.47,25.59
1616018400,5,1241.68,3.07,30.5,1.63,10.37,107.57,186,26.09
1616022000,5,1214.98,2.29,30.16,2.55,10.73,102.82,175.88,25.33
1616025600,5,1228.33,1.69,31.19,4.25,12.04,100.45,168.83,24.32
1616029200,5,1295.09,1.55,33.93,6.53,15.02,100.35,169.4,25.59
1616032800,5,1615.52,7.49,38.39,3,19.31,113.25,200.68,29.13
1616036400,5,1789.09,14.75,36.67,13.59,20.74,120.28,218.4,29.64
1616040000,5,1268.39,6.15,31.19,67.23,29.33,115.12,190.43,22.04
1616043600,5,1188.28,5.03,28.45,111.58,36.72,124.3,198.92,20.01
1616047200,5,1201.63,3.1,25.02,181.68,42.44,147.11,223.61,19.51
1616050800,5,694.28,1.58,13.54,188.83,41.49,90.04,145.42,9.75
1616054400,5,574.11,0.87,8.82,203.13,30.99,79.69,130.91,7.6
1616058000,5,547.41,0.65,8.23,211.72,28.61,79.91,130.21,7.41
1616061600,5,634.19,0.62,15.42,188.83,31.95,78.91,132.01,9.12
1616065200,5,867.84,0.75,29.82,143.05,41.01,77.97,135.51,12.92
1616068800,5,1134.87,0.55,43.18,108.72,54.36,83.6,141.83,17.23
1616072400,5,1976.01,0.11,73.34,57.22,60.56,120.6,194.89,24.07
1616076000,5,3311.16,2.71,108.3,8.05,62.94,190.65,298.2,33.95
1616079600,5,4005.43,12.96,104.19,0.27,57.22,240.98,371.33,40.03
1616083200,5,4272.46,21.91,89.11,0.04,49.11,268.81,409.84,42.56
1616086800,5,4592.9,34.87,75.4,0,44.35,300.14,446.74,43.06
1616090400,5,4646.3,46.49,65.8,0,36.72,307.49,444.09,38
1616094000,5,4165.65,46.94,59.63,0,25.99,276.83,387.12,27.11
1616097600,5,3177.64,30.4,53.47,0.01,17.17,215.35,305.87,19.51
1616101200,5,2136.23,11.29,45.24,0.44,11.8,151.09,229.99,17.23
1616104800,5,1482.01,2.54,34.96,2.17,9.18,112.14,187.81,17.73
1616108400,5,1335.14,3.27,28.1,1.24,9.54,105.16,183.17,17.99
1616112000,5,1388.55,7.71,23.99,0.16,12.4,109.23,192.36,19.76
1616115600,5,1682.28,18.11,21.94,0.01,18.36,124.7,222.25,25.08
1616119200,5,2536.77,42.47,22.28,0.19,27.66,166.03,298.72,33.44
1616122800,5,3391.27,66.16,28.45,2.12,33.85,202.22,357.71,38
1616126400,5,1762.39,11.29,46.61,54.36,37.67,138.39,207.7,26.85
1616130000,5,1708.98,7.71,45.93,117.3,51.02,153.11,219.61,23.05
1616133600,5,1588.82,4.58,39.41,200.27,63.9,173.88,236.65,18.49
1616137200,5,707.63,1.29,16.11,174.52,42.44,79.21,115.9,8.49
1616140800,4,534.06,0.71,11.48,144.48,25.75,49.27,77.32,7.03
1616144400,4,507.36,0.43,12.68,121.59,20.5,37.62,59.94,7.47
1616148000,4,567.44,0.25,18.17,101.57,23.37,35.83,57.56,8.87
1616151600,4,714.3,0.18,27.76,83.69,30.99,40.91,66.84,11.4
1616155200,4,834.47,0.06,34.62,70.1,33.85,46,77.32,13.43
1616158800,5,1068.12,0.26,44.55,57.22,36.24,56.2,97.33,16.72
1616162400,5,1415.25,0,54.84,39.7,39.1,73.91,127.64,22.04
1616166000,5,1575.47,0,53.47,31.11,36.24,85.34,144.66,25.84
1616169600,5,1668.93,0.02,53.47,25.03,33.38,93.34,154.98,28.12
1616173200,5,1735.69,0.08,54.15,18.6,30.99,98.66,162.37,29.39
1616176800,5,1602.17,0.13,50.04,15.74,24.56,90.11,148.09,27.11
1616180400,5,1281.74,0.07,41.13,18.06,17.17,72.22,116.69,23.31
1616184000,5,988.01,0.01,29.47,25.03,11.44,57.4,91.62,21.28
1616187600,5,841.14,0,22.28,29.68,8.7,50.53,79.85,21.28
1616191200,5,794.41,0.01,19.71,27.54,7.39,50.68,79.07,22.04
1616194800,5,847.82,0.08,20.91,18.06,7.75,56.26,86.74,22.55
1616198400,5,947.95,0.58,23.65,8.49,8.94,64.47,98.21,21.79
1616202000,5,1161.58,3.8,26.39,1.74,11.8,76.45,118.68,22.29
1616205600,5,1508.71,12.85,26.05,1.43,16.45,92.86,151.04,26.6
1616209200,5,1708.98,18.55,26.73,11.98,19.07,102.26,167.89,27.36
1616212800,5,1241.68,6.37,25.71,66.52,20.74,87.19,137.1,22.8
1616216400,5,1014.71,3.16,18.34,118.73,20.27,82.41,129.52,20.77
1616220000,5,847.82,1.36,10.88,165.94,17.17,78.44,122.29,19.25
1616223600,4,467.3,0.4,3.04,148.77,6.62,38.59,68.62,9.25
1616227200,4,410.56,0.33,2.38,140.19,4.77,33.64,64.22,7.66
1616230800,4,393.87,0.32,2.38,138.76,4.41,33.27,64.19,7.47
1616234400,4,453.95,0.7,5.4,133.04,7.09,35.52,67.41,8.36
1616238000,4,527.38,1.01,9.6,125.89,9.42,38.56,72.07,10.26
1616241600,4,600.82,0.86,14.74,110.15,11.21,40.37,75.73,12.16
1616245200,5,1014.71,0.31,34.62,60.08,16.69,53.96,107.36,16.47
1616248800,5,1602.17,0.6,54.84,14.66,23.6,78.63,163.68,23.05
1616252400,5,2056.12,5.87,60.32,1.25,29.33,103.16,211.73,28.63
1616256000,5,2403.26,10.73,62.38,0.27,33.85,126.67,248.05,32.42
1616259600,5,2483.37,12.29,61.69,0.17,31.95,137.28,262.62,32.42
1616263200,5,2189.64,10.28,56.21,0.27,23.84,125.21,235.41,28.88
1616266800,5,1789.09,7.38,47.3,0.34,15.74,106.28,189.24,24.83
1616270400,5,1548.77,7.15,37.7,0.2,13.23,99.88,171.2,24.57
1616274000,5,1441.96,8.38,31.19,0.08,12.99,99.74,169.43,26.35
1616277600,5,1415.25,10.39,26.73,0.03,13.71,104,175.08,28.37
1616281200,5,1535.42,14.53,23.31,0.01,13.95,115.45,187,25.33
1616284800,5,1815.8,21.91,22.28,0,15.5,136.04,205.96,22.8
1616288400,5,2269.75,32.63,23.65,0,19.31,161.11,235.47,24.83
1616292000,5,3044.13,53.2,25.02,0.32,27.9,201.26,300.31,31.16
1616295600,5,3738.4,67.95,35.3,4.11,36.72,231.17,348.61,35.47
1616299200,5,2883.91,23.92,65.8,46.49,50.55,194.31,280.56,34.45
1616302800,5,3391.27,13.3,85,138.76,71.53,272.55,366.72,33.44
1616306400,5,3791.81,6.2,80.2,306.13,91.55,408.37,508.83,30.4
1616310000,5,1281.74,2.12,26.05,266.08,67.71,156.21,202.43,16.47
1616313600,5,761.03,0.67,9,237.47,31.95,97.26,136.19,12.29
1616317200,5,614.17,0.45,6.77,211.72,21.7,77.28,114.48,10.51
1616320800,5,607.49,0.57,9.6,185.97,20.03,70.21,108.69,10.77
1616324400,5,654.22,0.62,13.54,163.08,17.88,70.51,112.26,12.29
1616328000,5,647.54,0.33,14.4,131.61,13.59,67.26,109.36,14.06
1616331600,5,620.84,0.04,16.97,113.01,27.66,65.79,105.54,15.2
1616335200,5,627.52,0,19.02,110.15,28.13,67.9,106.47,16.21
1616338800,5,647.54,0,14.22,110.15,15.26,66.6,103.73,17.48
1616342400,5,687.6,0,12.68,100.14,10.73,64.94,103.22,19.25
1616346000,5,761.03,0,15.08,84.4,10.85,67.16,109.85,21.03
1616349600,5,781.06,0,16.62,73.67,10.85,69.52,111.96,21.79
1616353200,5,794.41,0,18.17,61.51,11.33,72.9,112.77,21.79
1616356800,5,894.55,0,21.25,45.42,12.64,81.4,125.34,23.05
1616360400,5,974.66,0.01,23.31,32.19,12.99,89.8,139.21,23.81
1616364000,5,1121.52,0.11,27.08,18.06,13.83,101.9,160.63,24.07
1616367600,5,1295.09,1.1,31.87,5.54,17.17,116.45,186.82,25.33
1616371200,5,1428.6,4.14,34.62,1.1,22.89,125.41,203.22,29.89
1616374800,5,1588.82,9.5,35.3,0.36,28.61,130.47,216.55,35.97
1616378400,5,2136.23,26.15,31.53,0.19,31.47,153.18,268.24,39.01
1616382000,5,2349.85,36.21,27.76,1.17,26.94,159.9,287.65,34.96
1616385600,5,934.6,2.85,19.02,65.09,17.88,77.88,125.21,19.51
1616389200,5,674.25,1.58,11.14,105.86,15.74,61.12,104.53,12.54
1616392800,5,574.11,1.15,8.31,133.04,16.45,54.53,91.67,11.02
1616396400,4,410.56,0.45,5.1,131.61,11.68,38,64.93,6.84
1616400000,4,407.22,0.42,7.45,127.32,17.64,37.62,63.4,6.59
1616403600,4,500.68,0.33,18.17,124.45,42.44,44.86,71.69,8.11
1616407200,5,694.28,0.27,29.82,115.87,59.61,57.61,85.48,10.26
1616410800,5,854.49,0.7,36.33,103,59.13,66.04,99.28,12.29
1616414400,5,881.2,0.62,38.39,83.69,50.07,63.9,106.32,14.31
1616418000,5,747.68,0.09,27.42,71.53,30.52,54.77,103.39,16.47
1616421600,5,767.71,0,22.96,66.52,25.03,54.89,102.34,18.49
1616425200,5,834.47,0,24.68,62.23,27.18,57.4,101.42,19.76
1616428800,5,988.01,0,28.1,51.5,28.61,64.44,110.41,21.79
1616432400,5,1255.04,0,33.59,36.12,28.37,79.11,134.61,25.08
1616436000,5,1375.2,0.02,37.36,26.46,26.46,87.53,146.46,25.08
1616439600,5,1548.77,0.37,43.53,13.05,22.89,98.99,158.56,22.8
1616443200,5,1762.39,2.54,43.87,2.33,20.98,114.56,179.96,22.04
1616446800,5,1735.69,4.36,39.41,0.88,20.74,118.21,185.23,21.53
1616450400,5,1655.58,3.86,38.73,1.27,21.94,117.5,183.48,21.53
1616454000,5,1842.5,6.15,41.81,0.67,30.04,136.3,203.8,23.56
1616457600,5,2616.88,19.89,47.98,0.02,50.55,197.13,274.42,36.48
1616461200,5,3524.78,39.79,50.72,0,64.85,265.18,362.83,46.61
1616464800,5,3578.19,51.86,41.47,0.26,42.92,257.31,374.05,30.15
1616468400,5,2670.29,42.47,35.99,3.26,25.51,174.64,273.5,22.55
1616472000,5,640.87,1.62,17.65,89.41,27.9,64.82,87.19,5.38
1616475600,4,520.71,1.47,11.82,108.72,26.7,48.93,68.86,5.51
1616479200,4,453.95,1.55,10.8,125.89,28.61,42.14,61.51,5.13
1616482800,4,383.85,1.02,7.45,141.62,21.94,35.45,56.61,4.12
1616486400,4,390.53,0.62,6.34,153.07,18.6,37.33,60.24,4.69
1616490000,4,440.6,0.56,8.05,160.22,24.8,42.51,66.58,5.95
1616493600,5,600.82,1.16,21.59,153.07,52.45,53.31,79.24,8.61
1616497200,5,961.3,2.46,57.58,124.45,102.04,74.62,104.17,13.17
1616500800,5,1255.04,2.21,84.31,91.55,114.44,87.43,120.53,15.33
1616504400,5,2029.42,0.99,115.16,40.41,97.28,118.46,168.8,22.29
1616508000,5,3177.64,6.76,148.06,1.99,94.41,182.32,263.4,33.44
1616511600,5,3471.37,14.53,132.98,0.07,80.11,213.77,325.19,36.48
1616515200,5,2536.77,7.04,87.05,1.1,48.64,175.33,296.1,33.44
1616518800,5,1815.8,1.23,53.47,7.6,30.52,137.32,241.5,31.41
1616522400,5,1455.31,0.1,38.73,19.31,22.17,112.24,193.47,27.61
1616526000,5,1321.79,0.06,35.3,20.92,17.41,100.25,165.3,21.53
1616529600,5,1401.9,0.24,36.33,12.88,16.21,106.57,169.52,16.47
1616533200,5,1535.42,0.82,37.36,6.53,17.88,118.76,182.47,14.57
1616536800,5,1708.98,2.68,38.39,1.95,21.46,134.67,202.22,15.83
1616540400,5,1869.2,7.38,37.01,0.22,26.46,149.98,224.8,21.03
1616544000,5,2056.12,14.75,35.3,0.02,33.85,165.54,251.54,31.41
1616547600,5,2243.04,24.36,33.59,0,41.01,175.36,279.99,49.65
1616551200,5,2750.4,44.26,29.47,0.5,41.01,194.2,334.98,58.26
1616554800,5,3150.94,60.8,30.5,4.11,35.29,201.44,362.24,50.66
1616558400,5,1321.79,9.61,31.53,57.22,30.99,91.35,148.7,25.08
1616562000,5,1134.87,4.47,25.36,121.59,31.47,89.63,141.33,21.03
1616565600,5,1068.12,2.07,18.34,200.27,32.9,106.52,156.65,18.24
1616569200,5,567.44,0.81,8.05,200.27,36.72,76.92,108.92,6.02
1616572800,5,480.65,0.57,7.63,191.69,38.62,73.52,106.92,3.99
1616576400,5,453.95,0.37,8.31,183.11,38.62,70.72,105.58,3.83
1616580000,5,467.3,0.34,11.31,165.94,36.72,67.15,104.18,4.81
1616583600,5,487.33,0.36,13.71,147.34,30.52,67.42,111.52,6.27
1616587200,5,500.68,0.2,14.22,140.19,23.84,68.13,116.64,7.03
1616590800,5,540.73,0.03,15.59,134.47,21.22,69.21,115.7,8.36
1616594400,5,594.14,0,16.79,115.87,18.36,65.62,113.18,10.77
1616598000,5,607.49,0,16.97,94.41,15.97,57.81,109.64,14.06
1616601600,5,614.17,0,17.99,79.39,16.21,52.86,102.86,17.23
1616605200,4,594.14,0,18.85,72.96,16.69,46.6,87.11,19
1616608800,4,554.09,0,19.19,68.67,16.69,38.7,66.8,20.01
1616612400,4,527.38,0,18.51,65.8,15.97,32.66,51.46,20.27
1616616000,4,514.03,0,16.97,65.09,14.66,29.06,43.94,20.27
1616619600,4,500.68,0,15.59,64.37,13.47,25.45,38.1,19.76
1616623200,3,487.33,0,14.4,64.37,12.28,22.09,33.69,19.25
1616626800,3,480.65,0,14.05,63.66,11.68,20.83,32.79,19.25
1616630400,3,500.68,0,14.91,61.51,11.8,21.77,35.44,19.51
1616634000,4,580.79,0,17.65,57.94,13.11,25.27,43.6,20.77
1616637600,4,734.33,0.7,22.96,52.93,15.74,31.9,58.73,22.04
1616641200,4,794.41,3.44,21.94,60.8,17.41,35.04,63.61,20.77
1616644800,4,667.57,3.24,15.59,86.55,17.17,33.67,56.02,17.73
1616648400,4,620.84,2.32,11.82,114.44,15.5,38.02,58.44,17.48
1616652000,4,574.11,1.23,7.88,148.77,13.23,44.08,61.94,16.97
1616655600,4,407.22,0.45,3.13,148.77,6.44,31.91,45.23,8.74
1616659200,4,360.49,0.4,2.64,141.62,5.01,25.62,40.28,6.46
1616662800,3,340.46,0.4,2.66,137.33,4.53,23.02,39.94,5.76
1616666400,3,347.14,0.51,3.64,134.47,5.31,23,42.24,5.76
1616670000,3,387.19,0.66,5.66,133.04,6.56,24.49,43.72,6.59
1616673600,4,433.92,0.6,8.31,130.18,7.75,26.65,44.6,7.54
1616677200,4,527.38,0.23,13.88,114.44,10.01,30.5,53.57,9.63
1616680800,4,640.87,0,18.34,98.71,13.35,37.03,68.71,13.05
1616684400,4,720.98,0,19.71,94.41,15.5,46.28,81.68,16.47
1616688000,5,787.74,0,20.91,95.84,17.41,56.39,93.19,19
1616691600,5,821.11,0,21.25,95.84,17.64,63.41,101.32,20.52
1616695200,5,781.06,0,20.22,94.41,15.74,63.7,97.36,20.77
1616698800,5,707.63,0,17.82,87.26,12.99,59.72,86.28,20.77
1616702400,5,674.25,0,16.28,77.25,11.44,56.5,80.61,21.53
1616706000,5,667.57,0,15.77,68.67,10.61,54.29,77.59,22.29
1616709600,5,674.25,0,15.59,64.37,10.37,53.89,75.91,23.05
1616713200,5,694.28,0,15.42,64.37,10.97,56.34,76.84,23.31
1616716800,5,734.33,0,15.94,66.52,12.04,61.76,81.39,23.31
1616720400,5,821.11,0,18.34,66.52,13.71,69.17,91.18,23.81
1616724000,5,988.01,0.54,24.33,62.94,16.69,78.58,108.74,24.57
1616727600,5,1054.76,2.82,24.68,74.39,19.07,80.56,114.68,22.8
1616731200,5,841.14,2.71,17.14,110.15,19.31,67.03,98.12,16.72
1616734800,5,761.03,2.04,12.68,137.33,18.12,65.96,96.35,15.71
1616738400,5,680.92,1.1,8.14,165.94,15.02,63.49,90.28,14.95
1616742000,4,494,0.51,3.73,160.22,7.87,40.78,61.52,9.37
1616745600,4,453.95,0.45,3.26,157.36,6.26,36.61,56.31,8.11
1616749200,4,440.6,0.44,3.38,158.79,5.72,36.67,56.44,7.98
1616752800,4,453.95,0.61,5.14,157.36,7.21,38.77,59.99,8.49
1616756400,4,507.36,0.78,8.14,151.63,8.94,42.32,65.52,9.63
1616760000,4,560.76,0.67,12.34,141.62,10.37,44.77,70.07,10.89
1616763600,5,841.14,0.22,26.39,105.86,13.83,54.97,93.31,14.57
1616767200,5,1255.04,0,42.16,64.37,19.55,73.38,135.81,20.77
1616770800,5,1508.71,0,48.67,43.27,22.89,89.7,169.71,26.09
1616774400,5,1655.58,0.01,51.41,32.19,24.08,102.33,192.47,29.39
1616778000,5,1615.52,0.02,48.67,28.61,22.17,103.79,194.86,29.89
1616781600,5,1388.55,0.01,43.18,30.4,16.93,93.24,171.5,27.36
1616785200,5,1174.93,0.01,37.36,30.76,12.16,84.27,143.91,24.07
1616788800,5,1108.17,0.02,33.24,24.32,9.78,85.89,138.3,23.05
1616792400,5,1108.17,0.11,31.53,16.09,9.3,91.92,143.05,23.56
1616796000,5,1148.22,0.46,30.5,8.4,9.54,99.52,152.87,24.32
1616799600,5,1241.68,2.12,30.5,2.21,11.09,109.9,166.96,24.07
1616803200,5,1441.96,7.6,28.79,0.15,14.9,125.97,188.27,25.08
1616806800,5,1895.9,20.12,26.73,0.01,21.94,154.98,229.39,28.88
1616810400,5,2990.72,48.28,26.73,0.49,32.9,213.65,317.98,36.48
1616814000,5,4325.87,80.47,37.7,3.89,42.44,283.22,410.72,39.52
1616817600,5,2082.82,11.06,61.01,90.84,72.48,173.74,227.54,27.61
1616821200,5,2162.93,8.16,61.01,165.94,92.51,206.57,261.54,25.84
1616824800,5,2189.64,4.02,46.61,286.1,94.41,268.02,325.55,23.31
1616828400,5,961.3,0.84,10.63,274.66,42.92,132.14,165.23,14.31
1616832000,5,654.22,0.43,4.97,237.47,22.17,89.04,119.46,12.16
1616835600,5,567.44,0.4,4.46,217.44,15.74,76.67,108.27,11.4
1616839200,5,600.82,0.66,7.54,197.41,14.78,73.77,109.33,12.03
1616842800,5,687.6,0.89,12.51,177.38,14.66,75.48,116.53,13.3
1616846400,5,761.03,0.71,18.17,151.63,14.66,76.69,122.65,14.69
1616850000,5,1188.28,0.23,37.7,87.98,19.31,95.31,163.39,19.25
1616853600,5,1708.98,0.03,54.15,30.4,25.51,127.48,231.87,26.35
1616857200,5,2002.72,1.09,59.63,7.6,29.33,156.09,287.02,33.44
1616860800,5,2162.93,2.4,59.63,3.44,32.42,180.38,327.83,39.52
1616864400,5,2376.56,4.69,58.95,1.36,34.81,204.76,362.91,42.05
1616868000,5,2590.18,9.05,58.26,0.28,34.33,225.96,384.57,40.03
1616871600,5,3070.83,17.88,61.69,0.02,42.44,259.33,407.7,43.06
1616875200,5,3685,28.39,71.29,0,58.65,306.58,452.39,52.69
1616878800,5,4325.87,37.55,80.88,0,72.48,352.73,497.6,60.29
1616882400,5,4806.52,46.05,87.05,0,79.16,392.11,543.27,64.85
1616886000,5,4806.52,50.52,84.31,0,77.25,401.8,553.89,68.9
1616889600,5,4272.46,48.73,71.97,0,65.8,369.46,512.94,72.96
1616893200,5,3471.37,42.92,54.84,0,50.55,312.7,446.87,72.96
1616896800,5,3738.4,55.88,44.55,0.64,45.78,316.66,465.51,62.32
1616900400,5,5073.55,82.25,53.47,4.87,49.11,395.77,564.87,50.66
1616904000,5,4272.46,21.91,102.82,74.39,90.6,374.89,476.02,40.03
1616907600,5,5233.76,11.96,126.12,226.02,141.14,548.93,656.12,38
1616911200,5,5500.79,4.81,98.71,474.93,173.57,769.06,877.41,30.65
1616914800,5,1735.69,1.52,27.08,371.93,109.67,287.2,349.74,15.96
1616918400,5,974.66,0.59,9.34,317.57,55.79,162.45,224.81,14.06
1616922000,5,787.74,0.48,7.54,288.96,41.49,134.44,199.51,12.29
1616925600,5,1148.22,1.47,21.25,231.74,35.76,141.82,222.85,13.93
1616929200,5,1695.63,2.12,37.7,194.55,34.81,165.04,267.73,16.47
1616932800,5,2269.75,1.79,58.26,153.07,36.72,190.43,315.01,20.27
1616936400,5,2670.29,0.35,72.66,97.28,38.62,222.88,373.06,25.33
1616940000,5,2696.99,0,67.17,53.64,37.19,264.06,429.11,27.61
1616943600,5,2429.96,0,51.41,53.64,35.29,285.24,441.41,28.37
1616947200,5,1588.82,0,24.68,127.32,33.85,237.81,351.59,25.08
1616950800,5,1495.36,0,24.68,121.59,34.33,215.86,318.46,24.57
1616954400,5,1588.82,0,27.76,101.57,35.29,216.26,308.61,24.07
1616958000,5,1628.88,0,30.5,88.69,36.72,221.69,299.12,22.8
1616961600,5,1535.42,0,30.5,78.68,34.33,211.12,275.95,22.8
1616965200,5,1375.2,0,27.08,72.24,29.09,184.82,238.22,23.31
1616968800,5,1241.68,0,25.02,69.38,27.18,161.87,209.19,23.31
1616972400,5,1214.98,0,26.05,62.94,27.66,152.69,198.85,23.31
1616976000,5,1241.68,0,28.79,55.08,28.85,152.82,200.15,23.05
1616979600,5,1388.55,0,34.62,45.06,31.47,160.19,214.03,24.83
1616983200,5,1815.8,1.58,49.35,32.19,41.96,180.94,248.76,31.67
1616986800,5,2216.34,10.39,58.26,39.7,59.13,204.94,282.78,36.48
1616990400,5,2269.75,13.19,63.75,75.82,80.11,217.32,293.31,36.48
1616994000,5,2376.56,10.39,69.92,144.48,102.04,249.51,328.09,35.47
1616997600,5,2376.56,6.04,67.17,266.08,131.61,306.41,387.13,32.42
1617001200,5,1134.87,2.65,30.16,260.35,89.65,162.57,227.42,17.99
1617004800,5,867.84,1.34,17.31,280.38,65.8,143.01,203.56,13.68
1617008400,5,801.09,1.05,15.77,297.55,59.13,137.92,196.65,12.29
1617012000,5,1482.01,2.54,38.73,260.35,64.85,168.81,247,17.23
1617015600,5,2590.18,3.3,66.49,237.47,77.25,239.09,347.97,23.05
1617019200,5,3417.97,2.24,89.11,194.55,85.83,306.6,448.97,27.36
1617022800,5,3417.97,0.34,90.48,123.02,84.88,329.59,505.4,30.91
1617026400,5,3231.05,0,78.83,60.08,82.02,325.84,520.64,33.44
1617030000,5,3177.64,0,71.97,37.91,77.25,319.63,508.73,36.48
1617033600,5,2964.02,0,64.43,40.77,67.71,290.81,446.72,37.49
1617037200,5,3097.53,0.06,67.17,22.71,55.79,287.25,437.43,39.52
1617040800,5,3097.53,1.69,67.17,5.28,45.3,282.64,428.5,36.99
1617044400,5,3017.43,6.87,62.38,0.51,36.24,271.5,403.31,31.16
1617048000,5,2750.4,9.61,51.41,0.14,26.23,257.12,377.9,26.6
1617051600,5,2243.04,6.82,39.07,0.37,16.93,231.71,340.07,23.05
1617055200,5,1895.9,4.25,33.93,0.87,13.47,210.92,308.75,19.51
1617058800,5,1949.31,5.7,33.24,0.59,15.26,214.58,307.5,18.49
1617062400,5,2349.85,10.95,37.7,0.24,22.65,240.61,329.79,22.29
1617066000,5,2349.85,5.48,48.67,1.5,34.81,235.62,317.85,28.63
1617069600,5,3231.05,25.03,54.15,1.65,54.84,276.31,377.66,39.01
1617073200,5,4539.49,59.01,71.29,8.67,82.02,335.54,456.54,49.65
1617076800,5,3471.37,34.87,85,42.92,77.25,244.88,355.51,41.04
1617080400,5,1602.17,9.39,43.87,103,46.25,124.87,223.03,27.36
1617084000,5,707.63,2.18,15.08,150.2,25.03,92.19,215.61,18.24
1617087600,5,460.63,0.45,3.86,173.09,13.83,99.54,231.12,13.68
1617091200,5,440.6,0.37,3.34,183.11,13.83,88.03,184.02,11.78
1617094800,5,427.25,0.33,3.26,185.97,11.8,80.7,168.67,10.51
1617098400,5,460.63,0.37,4.37,191.69,13.47,82.11,163.1,10.89
1617102000,5,500.68,0.4,6.43,188.83,14.66,85.33,157.3,12.03
1617105600,5,547.41,0.27,8.57,168.8,13.59,88.17,157.97,13.3
1617109200,5,647.54,0.04,10.28,157.36,14.19,110.12,184.69,17.23
1617112800,5,781.06,0,10.71,163.08,17.17,150.94,242.15,21.79
1617116400,5,894.55,0,10.8,177.38,19.79,183.63,285.5,23.56
1617120000,5,867.84,0,10.28,175.95,23.13,180.63,274.8,22.8
1617123600,5,781.06,0,9.85,165.94,22.65,162.07,244.47,22.8
1617127200,5,714.3,0,9.25,158.79,18.84,140.97,209.45,22.04
1617130800,5,680.92,0,8.48,155.93,17.17,126.81,183.53,21.79
1617134400,5,667.57,0,7.97,147.34,16.21,118.11,169.18,22.8
1617138000,5,640.87,0,7.71,137.33,14.54,108.52,153.4,23.56
1617141600,5,600.82,0,7.63,125.89,12.4,91.75,128.33,23.05
1617145200,5,567.44,0,7.97,115.87,10.97,74.88,104.66,21.79
1617148800,5,554.09,0,8.82,107.29,10.61,63.68,89.58,21.53
1617152400,5,580.79,0,10.97,100.14,11.44,56.45,81.38,22.04
1617156000,5,647.54,0.35,14.91,92.98,13.23,50.39,77.85,22.55
1617159600,4,680.92,1.69,15.42,97.28,14.19,45.07,73.32,21.53
1617163200,4,647.54,1.96,12.51,115.87,14.19,41.47,67.72,20.01
1617166800,4,607.49,1.37,9.34,144.48,13.35,42.34,66.25,18.49
