DATE,AQI,CO,NO,NO2,O3,SO2,PM_5,PM10,NH3
1635775200,5,1508.71,0,51.41,185.97,43.87,251.1,305.3,12.54
1635778800,5,1762.39,0,61.69,124.45,49.11,220.22,281.1,19.76
1635782400,5,2723.69,0,90.48,74.39,68.66,260.56,339.77,32.17
1635786000,5,4539.49,0.12,143.95,25.39,96.32,387.33,493.39,48.13
1635789600,5,6088.26,5.59,175.48,2.44,114.44,511.85,631.88,54.72
1635793200,5,6141.66,10.28,169.99,0.22,107.77,534.99,643.99,43.57
1635796800,5,5180.36,5.09,150.8,1.24,88.69,482.94,569.73,27.11
1635800400,5,4058.84,0.4,122.01,11.98,75.34,423.13,489.49,16.21
1635804000,5,3177.64,0,95.96,32.54,70.57,372.99,423.93,11.02
1635807600,5,2830.51,0,82.94,35.41,69.62,349.68,394.87,10.51
1635811200,5,2670.29,0,76.77,33.26,65.8,333.03,374.27,9.88
1635814800,5,2563.48,0,74.03,29.33,61.99,333.88,373.93,10.39
1635818400,5,3044.13,0.94,89.11,16.09,72.48,393.58,444.22,19.51
1635822000,5,4005.43,13.63,115.16,19.31,92.51,487.78,554.28,32.17
1635825600,5,5287.17,27.94,156.28,47.92,112.53,589.63,670.14,48.13
1635829200,5,6088.26,23.25,183.7,117.3,123.98,658.36,743.6,59.78
1635832800,5,6408.69,13.3,178.22,243.19,129.7,729.44,812.92,63.33
1635836400,5,7156.37,6.48,172.73,440.6,135.42,955.53,1044.88,61.3
1635840000,5,7690.43,3.46,171.36,595.09,127.79,1231.72,1333.48,48.64
1635843600,5,6141.66,2.63,148.06,537.87,106.81,1112.9,1211.47,31.92
1635847200,5,3337.86,1.84,100.08,351.91,82.02,638.24,722.12,17.73
1635850800,5,2189.64,0.89,71.97,274.66,60.08,424.16,504.1,12.92
1635854400,5,1588.82,0.24,55.52,254.63,45.78,322.03,390.87,10.26
1635858000,5,1228.33,0.01,43.18,226.02,38.15,246.38,299.28,8.49
1635861600,5,1308.44,0,47.3,175.95,38.62,215.47,269.6,11.53
1635865200,5,1468.66,0,50.72,135.9,41.96,196.33,257.19,15.83
1635868800,5,1922.61,0,62.38,94.41,52.93,200.39,261.94,22.8
1635872400,5,2616.88,0,81.57,60.08,67.71,232.09,295.38,32.93
1635876000,5,3097.53,0,95.96,37.91,76.29,255.69,320.83,39.52
1635879600,5,3257.75,0.13,105.56,18.95,73.43,257.19,320.58,38
1635883200,5,3337.86,1.75,109.67,4.29,69.62,256.91,318.13,35.97
1635886800,5,3231.05,4.75,101.45,0.93,69.62,251.3,307.56,34.45
1635890400,5,3044.13,7.26,90.48,0.37,69.62,243.64,294.05,32.93
1635894000,5,2803.8,9.16,78.14,0.22,62.94,234.07,278.47,26.85
1635897600,5,2483.37,10.28,67.17,0.19,53.41,214.97,253.12,21.03
1635901200,5,1762.39,4.19,58.95,1.41,45.78,164.93,194.41,18.24
1635904800,5,2136.23,16.99,60.32,0.46,57.7,178.14,213.06,29.89
1635908400,5,2910.61,42.92,69.92,5.28,79.15,210.89,253.63,43.57
1635912000,5,3791.81,62.58,94.59,15.2,100.14,256.54,307.62,56.74
1635915600,5,4592.9,54.09,137.09,40.05,121.12,321.56,381.98,69.92
1635919200,5,5020.14,28.61,171.36,114.44,143.05,404.59,471.59,77.01
1635922800,5,5661.01,13.86,189.19,260.35,167.85,573.58,652.84,78.02
1635926400,5,5500.79,7.49,171.36,400.54,164.03,717.32,805.89,59.28
1635930000,5,3952.03,3.97,115.16,423.43,123.98,629.91,720.1,35.46
1635933600,5,2056.12,1.9,58.95,334.74,65.8,353.84,436.74,19.51
1635937200,5,1241.68,1.38,45.93,203.13,36.24,181.45,241.56,14.69
1635940800,5,974.66,0.5,44.55,138.76,26.46,127.69,168.04,11.65
1635944400,5,807.76,0.03,35.99,124.45,25.03,105.48,134.91,9.63
1635948000,5,894.55,0,36.67,104.43,28.61,103.71,134.93,12.03
1635951600,5,1134.87,0,39.76,115.87,48.64,152.3,190.52,13.55
1635955200,5,2376.56,0,80.2,75.1,82.97,258.25,316.09,29.64
1635958800,5,4165.65,0.52,132.98,20.74,107.77,367.97,447.55,52.69
1635962400,5,5928.04,14.19,159.03,0.38,123.98,472.36,566.13,67.89
1635966000,5,6248.47,28.61,157.65,0,114.44,483.83,574.3,61.81
1635969600,5,5126.95,29.5,139.83,0,84.88,391.58,464.57,42.56
1635973200,5,3738.4,24.14,117.9,0,61.99,290.58,346.21,28.63
1635976800,5,2777.1,17.43,98.71,0,51.98,222.16,265.35,21.28
1635980400,5,2536.77,17.88,83.63,0,49.11,201.47,241.61,19.51
1635984000,5,2429.96,19.89,69.92,0,47.21,192.36,230.99,18.75
1635987600,5,2456.67,23.69,59.63,0,49.11,191.61,230.18,20.52
1635991200,5,3124.24,41.57,61.01,0.12,67.71,234.18,281.63,36.48
1635994800,5,4325.87,76,77.46,2.17,98.23,310.8,372.75,58.77
1635998400,5,5500.79,97.45,112.41,8.4,131.61,382.22,452.56,79.04
1636002000,5,6408.69,80.47,174.11,28.97,165.94,461.34,536.35,97.27
1636005600,5,7476.81,39.79,254.99,125.89,205.99,638.77,725.2,113.49
1636009200,5,7797.24,16.09,271.44,337.6,217.44,883.68,980.73,101.33
1636012800,5,6141.66,8.49,205.64,434.88,165.94,886.47,979.64,61.3
1636016400,5,4112.24,5.53,134.35,360.49,118.26,629.01,710.52,33.94
1636020000,5,2243.04,1.93,78.83,291.82,78.2,353.29,415.78,16.72
1636023600,5,1548.77,0.68,58.95,260.35,54.36,239.64,289.95,13.17
1636027200,5,1268.39,0.18,53.47,200.27,41.01,179.2,219.71,12.29
1636030800,5,1228.33,0,52.78,144.48,38.15,166.01,201.42,12.16
1636034400,5,1735.69,0,74.03,91.55,46.73,206.92,254.57,19.51
1636038000,5,2403.26,0,95.96,57.22,60.08,259.35,323.84,29.64
1636041600,5,3631.59,0.2,134.35,23.6,83.92,350.41,434.61,44.08
1636045200,5,5180.36,9.28,174.11,1.25,109.67,464.75,566.98,58.77
1636048800,5,6141.66,24.81,191.93,0,123.98,525.04,627.76,61.81
1636052400,5,5340.58,21.68,180.96,0.01,113.49,455.54,531.46,43.06
1636056000,5,3738.4,12.52,138.46,0.07,90.6,321.42,370,25.33
1636059600,5,2510.07,6.54,94.59,0.37,67.71,203.44,235.79,18.24
1636063200,5,1869.2,4.58,68.55,0.52,54.84,135.99,161.21,16.47
1636066800,5,1588.82,5.64,56.89,0.24,48.16,97.28,118.55,15.45
1636070400,5,1415.25,8.05,51.41,0.06,44.35,69.55,87.83,13.55
1636074000,5,1348.5,11.29,48.67,0.03,44.35,59.42,77.04,12.03
1636077600,5,1789.09,23.69,46.61,0.16,49.59,80.37,105.32,20.27
1636081200,5,2456.67,44.7,49.35,2.37,59.6,110.01,143.75,31.16
1636084800,5,3284.45,60.8,67.17,10.46,75.34,149.58,188.8,42.56
1636088400,5,3845.21,45.15,98.71,35.41,89.65,198.93,237.98,49.65
1636092000,5,4058.84,22.13,117.9,101.57,93.46,253.84,293.34,50.16
1636095600,5,3898.62,9.28,123.38,151.63,82.97,290.4,332.34,43.06
1636099200,5,3044.13,7.6,111.04,154.5,61.99,251.03,291.2,29.13
1636102800,5,2109.53,5.92,76.77,161.65,42.92,176,209.33,19.25
1636106400,5,894.55,1.66,24.33,158.79,23.37,64.55,81.15,7.28
1636110000,4,801.09,1.2,25.02,131.61,22.17,46.58,63.1,7.35
1636113600,4,854.49,0.5,34.62,104.43,25.75,45.33,65.3,8.61
1636117200,5,1295.09,0.01,61.69,75.1,40.53,70.34,99.53,16.47
1636120800,5,2189.64,0.02,105.56,38.98,69.62,132.79,176.56,33.44
1636124400,5,3471.37,4.14,153.54,6.08,114.44,226.28,287.13,59.28
1636128000,5,4913.33,15.65,191.93,0.12,177.38,343.03,414.4,83.09
1636131600,5,5554.2,23.69,205.64,0.01,215.53,422.45,500.12,89.17
1636135200,5,5447.39,26.38,202.89,0,207.9,433.54,511.55,73.97
1636138800,5,4806.52,23.47,191.93,0,152.59,384.66,452.89,43.06
1636142400,5,3845.21,16.54,165.88,0.01,104.9,301.65,353.39,23.05
1636146000,5,2937.32,9.72,126.12,0.07,72.48,221.01,257.77,14.69
1636149600,5,2349.85,5.64,91.85,0.38,55.79,167.48,195.12,12.16
1636153200,5,1949.31,2.54,69.92,1.88,47.21,129.04,151.36,10.77
1636156800,5,1562.12,0.54,53.47,7.87,41.01,90.88,108.12,8.99
1636160400,5,1201.63,0.04,40.44,19.67,38.15,57.54,69.67,7.92
1636164000,5,1281.74,0.4,43.18,16.63,41.01,56.42,70.2,12.41
1636167600,5,1575.47,6.93,49.35,15.74,51.02,69.47,87.22,18.49
1636171200,5,1789.09,14.75,51.41,38.27,61.99,86.41,106.33,22.29
1636174800,5,1922.61,12.63,61.01,74.39,73.43,110.86,132.55,23.56
1636178400,5,2029.42,8.72,66.49,140.19,85.83,153.9,177.44,22.8
1636182000,5,1789.09,3.8,61.01,205.99,82.97,183.07,205.94,16.47
1636185600,5,1401.9,2.24,48.67,240.33,69.62,180.46,203.03,9.63
1636189200,5,1148.22,1.24,36.67,260.35,55.31,161.98,187.49,5.83
1636192800,5,1001.36,0.38,27.76,251.77,42.44,138.2,165.69,4.31
1636196400,5,947.95,0.12,28.1,208.85,39.1,119.24,145.02,4.75
1636200000,5,961.3,0.03,35.99,153.06,43.87,99.06,122.87,6.4
1636203600,5,1214.98,0,57.58,98.71,66.76,102.1,123.94,9.5
1636207200,5,1642.23,0,85,55.07,107.77,127.5,148.34,12.54
1636210800,5,1842.5,0.01,95.96,27.18,122.07,130.19,147.98,13.68
1636214400,5,1628.88,0.05,79.51,19.85,90.6,99.21,114.25,13.17
1636218000,5,1508.71,0.05,65.12,19.49,70.57,82.91,98.48,14.31
1636221600,5,1508.71,0.08,61.69,17.52,70.57,81.81,98.6,15.45
1636225200,5,1482.01,0.09,60.32,14.84,72.48,80.71,97.81,14.19
1636228800,5,1401.9,0.08,56.89,13.95,68.66,77.73,94.89,12.29
1636232400,5,1295.09,0.06,51.41,14.48,61.04,72.22,88.72,10.39
1636236000,5,1214.98,0.06,47.3,15.02,55.79,68.88,84.12,9.12
1636239600,5,1148.22,0.05,45.24,15.38,55.31,67.98,81.79,8.23
1636243200,5,1094.82,0.1,45.93,13.59,55.79,66.27,78.69,7.73
1636246800,5,1081.47,0.42,43.18,8.49,47.68,61.29,74.02,7.85
1636250400,5,1281.74,4.25,42.16,1.72,42.92,66.16,82.96,12.41
1636254000,5,1642.23,16.76,43.18,0.97,47.68,80.75,103.04,18.75
1636257600,5,1815.8,25.03,47.3,3,49.59,87.38,111.59,21.53
1636261200,5,1682.28,22.8,47.98,8.58,48.16,82.91,105.4,21.53
1636264800,5,1428.6,15.42,45.93,24.68,46.73,76.65,95.87,20.01
1636268400,5,1375.2,7.93,46.61,47.92,44.35,85.19,104.73,19.25
1636272000,5,1508.71,5.53,52.78,65.09,42.44,109.16,133.06,18.75
1636275600,5,1468.66,3.58,54.84,82.97,39.58,128.09,153.54,15.83
1636279200,5,1295.09,1.69,49.35,92.98,32.9,130.76,155.73,13.05
1636282800,5,1308.44,0.7,52.09,85.12,30.99,133.52,160.41,13.17
1636286400,5,1428.6,0.16,61.69,69.38,31.95,138.73,171.03,13.55
1636290000,5,1762.39,0.01,79.51,46.49,39.58,157.64,200.09,16.72
1636293600,5,2323.15,0.1,101.45,22.89,51.02,191.31,248.55,24.07
1636297200,5,2937.32,1.15,116.53,8.14,62.94,231.66,306.51,32.42
1636300800,5,3791.81,5.64,130.24,1.31,77.25,291.91,384.38,40.02
1636304400,5,4646.3,11.4,141.2,0.14,91.55,360.79,465.31,47.62
1636308000,5,4913.33,11.96,141.2,0.16,97.27,390.72,494.32,49.65
1636311600,5,4165.65,5.64,127.49,1.15,86.78,346.99,433,37.49
1636315200,5,3391.27,1.42,111.04,4.47,81.06,303.52,371.06,26.6
1636318800,5,2883.91,0.27,101.45,10.19,82.02,272.89,327.03,19.51
1636322400,5,2216.34,0.02,91.85,19.49,94.41,234.63,274.18,12.79
1636326000,5,2563.48,0.54,111.04,7.87,107.77,268.34,310.39,12.54
1636329600,5,2937.32,4.02,127.49,0.84,112.53,313.14,356.48,9.5
1636333200,5,3124.24,12.29,123.38,0.02,84.88,341.75,385.74,7.66
1636336800,5,3631.59,30.4,109.67,0.22,71.53,377.2,429.41,17.73
1636340400,5,4325.87,59.9,95.96,3.22,82.02,400.51,461.05,33.44
1636344000,5,4486.08,65.27,100.08,13.23,90.6,373.7,433.3,44.58
1636347600,5,4058.84,39.79,116.53,43.63,96.32,335.75,387.94,52.18
1636351200,5,3738.4,19.67,119.27,111.58,103,343.08,391.16,53.7
1636354800,5,3524.78,9.83,109.67,220.3,105.86,400.79,447.22,48.13
1636358400,5,3017.43,5.36,90.48,320.43,91.55,448.64,492.5,32.17
1636362000,5,1949.31,2.85,56.21,343.32,66.76,378.7,414.55,16.47
1636365600,5,1121.52,1.34,29.13,308.99,43.87,257.82,287.63,9.5
1636369200,5,1014.71,1.03,28.45,268.94,31.95,212.08,244.59,10.13
1636372800,5,1041.41,0.65,34.96,223.16,27.18,185.32,219.16,11.15
1636376400,5,1201.63,0.08,43.87,183.11,29.33,187.73,226.02,13.17
1636380000,5,1441.96,0,46.61,177.38,36.72,226.94,275.32,14.82
1636383600,5,1628.88,0,45.24,183.11,43.87,263.04,321.71,16.21
1636387200,5,2002.72,0,56.21,135.9,52.93,276.8,340.27,22.29
1636390800,5,2910.61,0,84.31,71.53,67.71,314.53,387.3,33.44
1636394400,5,3898.62,0.01,113.79,33.62,79.15,374.34,461.17,40.02
1636398000,5,4325.87,0.17,132.98,14.66,80.11,414.54,504.26,35.97
1636401600,5,4432.68,1.02,135.72,5.59,74.39,438.76,522.02,28.12
1636405200,5,4112.24,2.4,124.75,2.08,65.8,438.03,508.23,22.04
1636408800,5,3391.27,3.69,101.45,0.91,57.22,388.32,443.6,18.24
1636412400,5,2723.69,5.03,80.88,0.41,49.11,318.9,362.53,15.45
1636416000,5,2189.64,5.81,65.12,0.31,44.35,248.1,284.36,13.93
1636419600,5,1642.23,3.91,56.21,1.48,42.92,182.9,211.44,13.93
1636423200,5,1842.5,9.28,58.26,1.08,53.41,180.07,210.96,22.04
1636426800,5,2456.67,27.72,67.86,7.69,69.62,211.22,249.03,33.44
1636430400,5,2937.32,39.34,83.63,21.99,80.11,239.74,283.25,42.56
1636434000,5,3311.16,36.21,106.93,48.64,88.69,275.72,325.3,48.64
1636437600,5,3578.19,22.35,126.12,113.01,100.14,335.4,391.08,49.65
1636441200,5,4112.24,12.07,135.72,228.88,122.07,469.71,534.41,51.17
1636444800,5,4539.49,7.6,138.46,354.77,150.68,628.58,700.93,49.65
1636448400,5,4272.46,5.31,127.49,417.71,165.94,679.47,754.64,41.54
1636452000,5,3044.13,3.49,100.08,389.1,139.24,533.75,612.55,28.12
1636455600,5,2162.93,2.12,79.51,297.55,86.78,349.73,434.05,22.04
1636459200,5,1628.88,0.76,70.6,180.24,47.21,211.81,283.2,18.24
1636462800,5,1108.17,0.04,48.67,130.18,31.47,135.68,181.91,13.68
1636466400,5,1214.98,0,49.35,113.01,34.33,130.82,173.15,16.97
1636470000,5,1388.55,0,49.35,110.15,40.05,138.42,185.59,21.28
1636473600,5,1655.58,0,54.15,98.71,50.07,153.86,204.09,26.09
1636477200,5,2109.53,0,63.75,84.4,64.85,190.79,246.22,32.17
1636480800,5,2349.85,0,66.49,75.82,73.43,225.1,281.71,32.42
1636484400,5,2056.12,0,58.95,70.1,66.76,214.77,262.28,23.81
1636488000,5,1602.17,0,50.04,54.36,51.98,176.25,209.71,17.48
1636491600,5,1321.79,0,45.24,40.05,41.01,149.2,174.39,15.71
1636495200,5,1201.63,0,38.73,39.7,36.72,138.55,161.06,15.71
1636498800,5,1148.22,0,34.96,41.13,36.72,134,155.3,16.47
1636502400,5,1134.87,0,34.62,40.77,37.67,130.56,151.47,16.97
1636506000,5,1188.28,0,39.07,35.41,39.58,131.01,152.5,18.49
1636509600,5,1642.23,0.68,58.26,18.78,51.5,152.8,181.05,27.87
1636513200,5,2376.56,16.76,75.4,16.99,67.71,191.51,230.25,39.52
1636516800,5,2830.51,29.5,90.48,31.11,78.2,217.85,262.63,44.58
1636520400,5,2937.32,26.15,102.82,60.8,83.92,232.88,280.68,44.58
1636524000,5,2937.32,16.54,106.93,121.59,90.6,260.85,310.15,41.54
1636527600,5,3124.24,9.72,108.3,214.58,108.72,335.2,388.35,40.53
1636531200,5,3391.27,6.98,112.41,300.41,133.51,427.12,486,39.01
1636534800,5,3177.64,5.14,108.3,337.6,143.05,447.4,512.55,33.44
1636538400,5,2243.04,3.32,81.57,294.69,103.95,320.99,394.11,24.07
1636542000,5,1575.47,2.1,61.01,208.85,58.17,190.18,259.31,19.51
1636545600,5,1228.33,0.75,55.52,147.34,35.76,130.26,184.18,16.21
1636549200,5,1028.06,0.1,47.3,127.32,29.33,115.06,158.48,13.43
1636552800,5,1094.82,0,45.24,111.58,31.95,118.17,161.21,15.58
1636556400,5,1148.22,0,41.47,101.57,33.38,117.97,163.67,17.73
1636560000,5,1548.77,0,50.04,92.98,43.39,152.19,204.88,23.31
1636563600,5,2456.67,0,72.66,72.24,62.94,243.97,312.58,30.91
1636567200,5,3177.64,0,91.85,45.78,73.43,314.25,394,32.93
1636570800,5,3097.53,0.02,93.22,26.11,65.8,300.71,373.33,25.59
1636574400,5,2456.67,0.32,82.25,11.18,51.02,221.05,272.69,20.01
1636578000,5,1762.39,0.47,63.75,8.49,38.62,152.13,185.51,17.99
1636581600,5,1295.09,0.02,43.53,22.35,33.38,121.79,145.68,16.72
1636585200,5,1108.17,0,34.62,32.9,33.38,115.31,134.97,16.47
1636588800,5,1041.41,0,33.24,38.62,34.81,115.15,132.9,16.47
1636592400,5,1094.82,0,36.67,38.62,37.19,118.89,136.6,17.48
1636596000,5,1522.06,0.29,56.21,25.75,50.07,142.27,165.88,26.35
1636599600,5,2216.34,11.29,78.83,18.78,68.66,176.99,209.3,37.49
1636603200,5,2643.59,27.05,87.74,38.27,82.02,200.94,238.98,42.56
1636606800,5,2750.4,24.36,97.33,70.1,89.65,218.15,258.66,42.56
1636610400,5,2643.59,14.75,95.96,133.04,97.27,240.96,281.76,39.01
1636614000,5,2510.07,8.38,87.74,217.44,108.72,271.65,311.67,33.94
1636617600,5,2376.56,6.15,81.57,263.21,107.77,271.47,311.87,29.13
1636621200,5,2109.53,5.25,73.34,251.77,95.37,226.05,268.24,26.09
1636624800,5,1668.93,4.14,60.32,203.13,68.66,157.41,203.69,21.79
1636628400,5,1535.42,2.99,59.63,158.79,47.21,138,186.72,20.52
1636632000,5,1361.85,0.85,58.95,134.47,34.33,146.33,192.83,16.97
1636635600,5,1214.98,0.01,50.04,115.87,29.8,142.65,185.41,14.57
1636639200,5,1602.17,0,60.32,100.14,38.62,161.16,210.56,19.76
1636642800,5,2162.93,0,74.71,80.82,53.88,198.83,258.76,26.35
1636646400,5,2910.61,0,97.33,42.92,71.53,224.59,288.57,36.48
1636650000,5,3070.83,0.02,98.71,23.25,81.06,211.44,266.62,44.08
1636653600,5,2403.26,0.02,76.09,23.6,68.66,160.15,200.12,36.98
1636657200,5,1628.88,0,56.21,32.54,49.59,113.74,140.63,24.57
1636660800,5,1268.39,0,45.24,39.7,41.01,93.84,114.45,18.75
1636664400,5,1134.87,0,39.07,43.99,38.62,87.74,106.28,17.23
1636668000,5,1081.47,0,36.33,45.78,40.05,86.46,104.32,17.23
1636671600,5,1081.47,0,36.33,47.21,42.92,87.63,105.55,17.23
1636675200,5,1094.82,0,38.73,45.42,46.25,90.61,108.55,17.73
1636678800,5,1188.28,0,45.24,40.05,51.02,96.89,115.72,19.76
1636682400,5,1655.58,0.25,66.49,24.68,66.76,122.82,148.42,28.63
1636686000,5,2376.56,10.62,90.48,16.99,89.65,165.84,201.51,40.53
1636689600,5,2883.91,26.82,98.71,34.33,108.72,202.01,245.09,47.12
1636693200,5,3044.13,25.93,111.04,55.07,123.98,227.7,275.02,48.13
1636696800,5,2964.02,17.88,116.53,100.14,144.96,253.26,300.51,44.58
1636700400,5,2937.32,12.07,116.53,167.37,154.5,300.48,353.52,39.52
1636704000,5,2777.1,7.93,101.45,234.6,129.7,324.07,385.34,32.93
1636707600,5,2510.07,5.31,83.63,263.21,101.09,297.12,360.38,28.12
1636711200,5,2002.72,3.52,64.43,240.33,66.76,227.47,285.45,22.8
1636714800,5,1615.52,2.15,52.78,200.27,41.96,167.74,215.84,18.75
1636718400,5,1348.5,0.68,45.93,164.51,28.85,131.19,170.08,14.69
1636722000,5,1174.93,0.01,35.3,164.51,26.23,121.67,152.45,12.67
1636725600,5,1415.25,0,41.13,171.66,36.24,149.56,184.98,15.71
1636729200,5,1682.28,0,47.3,158.79,47.68,175.24,217.11,19.25
1636732800,5,2109.53,0,59.63,120.16,59.13,193.4,239.21,27.11
1636736400,5,2403.26,0,66.49,79.39,69.62,203.71,250.1,34.45
1636740000,5,2162.93,0,62.38,54.36,68.66,182.82,221.31,32.42
1636743600,5,1615.52,0,52.78,47.92,56.74,147.09,173.43,23.31
1636747200,5,1255.04,0,40.44,52.93,43.39,127.36,146.12,16.72
1636750800,5,1081.47,0,30.85,60.08,33.38,122.34,137.9,14.31
1636754400,5,1041.41,0,27.08,63.66,30.99,123.86,138.36,13.81
1636758000,5,1041.41,0,26.73,66.52,32.9,128.68,142.92,13.93
1636761600,5,1068.12,0,28.79,68.66,36.72,136.73,151.19,13.93
1636765200,5,1148.22,0,32.56,67.95,41.01,147.61,163.19,14.82
1636768800,5,1468.66,0.05,47.3,57.94,51.5,172.71,193.69,20.52
1636772400,5,1976.01,3.27,69.23,49.35,67.71,209.73,238.44,28.37
1636776000,5,2296.45,10.84,79.51,61.51,81.06,238.56,271.98,32.17
1636779600,5,2483.37,12.96,85,92.98,93.46,269.37,307.49,33.94
1636783200,5,2563.48,9.83,85,154.5,105.86,312.28,354.63,32.42
1636786800,5,2269.74,5.7,69.23,228.88,94.41,338.39,386.82,24.57
1636790400,5,1869.2,3.27,47.98,266.08,64.85,319.76,373.32,17.99
1636794000,5,1588.82,2.57,38.73,246.05,43.87,271.69,323.48,14.95
1636797600,5,1268.39,2.18,32.9,191.69,27.89,210,252.6,11.65
1636801200,5,1108.17,1.55,31.53,151.63,20.74,177.46,211.36,9.12
1636804800,5,1014.71,0.46,32.22,127.32,16.93,157.15,186.93,7.41
1636808400,5,988.01,0.01,27.76,125.89,16.45,149.93,177.48,6.84
1636812000,5,1121.52,0,26.05,154.5,22.65,173.39,204.52,7.92
1636815600,5,1214.98,0,23.65,183.11,30.99,198.74,231.8,8.11
1636819200,5,1401.9,0,29.13,167.37,34.81,205.75,239.85,10.64
1636822800,5,1922.61,0,45.93,123.02,42.92,231.56,273.91,17.23
1636826400,5,2536.77,0,66.49,81.54,53.88,270.24,321.42,22.8
1636830000,5,2964.02,0,82.94,55.07,60.56,301.39,354.55,22.29
1636833600,5,3097.53,0,87.05,46.49,61.99,318.26,365.99,17.73
1636837200,5,2830.51,0,77.46,48.64,60.08,310.64,349.16,12.79
1636840800,5,2323.15,0,61.69,51.5,52.45,283.13,313.26,9.75
1636844400,5,2029.42,0,54.15,43.99,45.3,263.37,290.53,10.51
1636848000,5,1815.8,0,49.35,31.47,41.48,236.01,261.51,12.41
1636851600,5,1695.63,0.14,49.35,15.74,41.01,204.32,228.64,14.95
1636855200,5,2082.82,6.87,57.58,2.12,51.5,204.94,234.35,24.32
1636858800,5,2830.51,31.29,64.43,6.88,70.57,241.21,279.57,36.98
1636862400,5,3952.03,52.75,91.85,17.7,91.55,313.83,363.53,51.17
1636866000,5,5180.36,46.94,150.8,52.21,113.49,431.06,495.81,61.81
1636869600,5,5928.04,25.26,197.41,148.77,127.79,574.94,651.88,59.78
1636873200,5,4806.52,10.06,175.48,197.41,107.77,564,643.59,41.04
1636876800,5,3204.35,5.25,120.64,157.36,78.2,427.6,506.04,26.6
1636880400,5,2216.34,2.91,79.51,141.62,56.74,322.03,394.81,19.25
1636884000,5,1308.44,1.31,41.81,153.06,34.81,239.91,294.06,11.27
1636887600,5,1028.06,0.95,31.19,145.91,23.6,212.54,251.83,8.36
1636891200,5,974.66,0.38,31.19,123.02,19.07,198.94,229.69,7.16
1636894800,5,988.01,0.01,30.85,101.57,18.36,192.22,219.73,7.09
1636898400,5,1094.82,0,31.19,104.43,21.7,204.18,234.7,8.87
1636902000,5,1228.33,0,29.47,133.04,28.13,232.96,268.18,10.26
1636905600,5,1548.77,0,36.67,141.62,38.62,263.58,303.48,13.55
1636909200,5,2056.12,0,50.72,117.3,49.11,284.3,330.7,20.52
1636912800,5,2376.56,0,62.38,88.69,54.36,286.92,336.05,25.59
1636916400,5,2216.34,0,61.01,70.81,50.54,257.38,300.39,22.55
1636920000,5,1789.09,0,50.72,62.94,46.73,209.97,242.17,18.49
1636923600,5,1441.96,0,40.1,62.23,51.98,175.06,198.15,15.71
1636927200,5,1268.39,0,33.93,63.66,58.17,160.62,179.63,14.57
1636930800,5,1361.85,0,34.96,56.51,58.65,165.25,185.51,16.72
1636934400,5,1522.06,0,40.44,43.27,59.13,174.11,196.95,19.76
1636938000,5,1789.09,0.02,51.41,25.75,62.94,189.15,216.16,24.32
1636941600,5,2643.59,7.71,76.09,3.26,80.11,243.3,283.13,39.52
1636945200,5,4005.43,44.7,90.48,6.26,108.72,330.13,388.15,58.77
1636948800,5,4859.92,63.48,117.9,21.1,129.7,403.41,470.77,66.88
1636952400,5,4966.74,43.81,153.54,60.08,139.24,452.53,522.66,62.82
1636956000,5,4699.71,23.25,165.88,140.19,144.96,503.15,575.15,52.69
1636959600,5,3631.59,9.95,130.24,228.88,129.7,492.89,564.76,32.93
1636963200,5,2269.74,4.08,76.77,254.63,90.6,371.14,439.98,16.72
1636966800,5,1348.5,1.79,40.78,217.44,52.45,229.12,283.49,10.13
1636970400,5,947.95,1.13,25.02,160.22,26.46,152.02,187.58,7.85
1636974000,5,961.3,0.82,24.68,155.93,22.17,157.69,186.01,7.16
1636977600,5,1081.47,0.24,30.5,181.67,28.61,198.75,227.69,6.59
1636981200,5,1214.98,0.01,35.99,180.24,36.24,226.8,257.93,6.52
1636984800,5,1281.74,0,35.3,168.8,37.19,229.35,263.6,7.47
1636988400,5,1295.09,0,32.9,165.94,37.19,224.71,262.76,8.61
1636992000,5,1482.01,0,36.67,153.06,41.01,225.17,267.29,12.16
1636995600,5,1789.09,0,45.24,125.89,45.3,232.28,281.79,17.48
1636999200,5,1922.61,0,50.04,98.71,46.25,229.2,280.5,19
1637002800,5,1842.5,0,51.41,72.96,43.87,218.23,265.33,15.83
1637006400,5,2082.82,0,61.69,45.42,51.02,235.26,280.04,15.83
1637010000,5,2590.18,0,74.03,27.54,61.99,278.14,325.3,17.23
1637013600,5,2857.21,0.06,78.14,16.09,61.99,307.63,356.68,16.97
1637017200,5,2723.69,0.36,76.77,8.67,56.74,314.76,360.55,15.07
1637020800,5,2563.48,0.88,77.46,5.05,53.41,321.92,361.67,12.92
1637024400,5,2376.56,0.73,74.03,6.71,54.84,327.87,362.42,10.77
1637028000,5,2830.51,10.17,80.2,0.89,66.76,326.38,368.29,21.53
1637031600,5,3631.59,38,87.74,7.24,86.78,322.08,374.65,37.49
1637035200,5,3898.62,47.83,104.19,23.6,99.18,293.31,346.32,46.1
1637038800,5,3578.19,30.4,115.16,61.51,97.27,255.08,302.08,45.6
1637042400,5,3097.53,14.75,106.93,133.04,92.51,238.17,279.22,38.5
1637046000,5,2910.61,5.09,106.93,191.69,97.27,268.8,310.97,32.42
1637049600,5,3044.13,2.99,117.9,217.44,102.04,341.49,404.12,27.61
